offset,IA,IB,IC,IN,VA,VB,VC,VN
372,-5618161,-5606461,-5617511,-5615561,-22416719,-22435572,-22419862,-22263804
373,-5626611,-5614261,-5625961,-5623361,-22448140,-22465946,-22450235,-22294178
374,-5634412,-5622711,-5633762,-5631811,-22482703,-22500508,-22485845,-22328741
375,-5637012,-5625311,-5637012,-5634412,-22492130,-22508887,-22495272,-22338167
376,-5637012,-5625961,-5637012,-5634412,-22495272,-22513077,-22497366,-22340262
377,-5634412,-5622711,-5634412,-5631811,-22486893,-22503651,-22488987,-22331883
378,-5626611,-5615561,-5626611,-5624661,-22455472,-22472230,-22457567,-22300462
379,-5619461,-5607761,-5618811,-5616861,-22426146,-22442904,-22428240,-22271136
380,-5603860,-5592160,-5603860,-5601910,-22361209,-22379014,-22364351,-22208294
381,-5583710,-5572009,-5583710,-5581760,-22282657,-22300462,-22285799,-22129742
382,-5568109,-5555759,-5567459,-5565509,-22218768,-22236573,-22221910,-22066900
383,-5538858,-5527808,-5538858,-5536908,-22105652,-22122410,-22107747,-21953785
384,-5518057,-5506357,-5517407,-5515457,-22020816,-22038621,-22023958,-21869996
385,-5482306,-5471255,-5482306,-5480356,-21878375,-21895132,-21881517,-21728602
386,-5455655,-5444604,-5455655,-5453705,-21775733,-21793538,-21779922,-21625960
387,-5412753,-5401703,-5412103,-5410803,-21599776,-21616534,-21603965,-21452098
388,-5380902,-5369852,-5380902,-5378952,-21474092,-21491898,-21478282,-21327461
389,-5330200,-5319150,-5329550,-5328250,-21271951,-21290804,-21276141,-21128462
390,-5293799,-5282748,-5293149,-5291849,-21129510,-21147315,-21133699,-20986021
391,-5235947,-5224896,-5235297,-5233347,-20893853,-20910611,-20898042,-20751412
392,-5172894,-5162494,-5172894,-5170944,-20643533,-20660291,-20646675,-20503186
393,-5128693,-5118292,-5128693,-5126743,-20469671,-20486429,-20473860,-20331419
394,-5057840,-5048090,-5057840,-5056540,-20193167,-20209925,-20196309,-20054915
395,-5009088,-4999338,-5009088,-5007138,-19993121,-20010926,-19997310,-19858011
396,-4933035,-4922635,-4932385,-4931085,-19687290,-19704048,-19691480,-19553228
397,-4879083,-4868683,-4879083,-4877133,-19474676,-19490386,-19478865,-19340613
398,-4795230,-4785480,-4794580,-4793280,-19140567,-19156277,-19143709,-19010694
399,-4737378,-4727628,-4736728,-4736078,-18910147,-18925857,-18913289,-18781321
400,-4647025,-4636624,-4647025,-4645725,-18548806,-18564517,-18551948,-18422075
401,-4583972,-4574872,-4583972,-4582672,-18301629,-18316292,-18304771,-18176992
402,-4487119,-4478018,-4487119,-4485819,-17912009,-17926673,-17916199,-17789468
403,-4387015,-4377915,-4386365,-4385065,-17511917,-17526580,-17515059,-17391470
404,-4318112,-4309012,-4317462,-4316812,-17235413,-17250076,-17238555,-17116013
405,-4211508,-4202408,-4210208,-4209558,-16810183,-16822751,-16812278,-16693926
406,-4138056,-4128955,-4136755,-4136105,-16517969,-16531584,-16522158,-16403806
407,-4024951,-4016501,-4024301,-4023651,-16069697,-16082266,-16072839,-15958677
408,-3948248,-3939798,-3947598,-3946948,-15763867,-15776435,-15768057,-15653894
409,-3830594,-3822144,-3829294,-3828644,-15291506,-15303027,-15294648,-15185722
410,-3749991,-3742191,-3749341,-3748041,-14972060,-14983581,-14975202,-14867324
411,-3625836,-3618036,-3625186,-3624536,-14479800,-14491321,-14483989,-14379253
412,-3541983,-3534183,-3541333,-3540683,-14143596,-14156164,-14147785,-14046191
413,-3413278,-3406128,-3413278,-3412628,-13628293,-13639814,-13632483,-13535078
414,-3282623,-3275473,-3281973,-3281323,-13106706,-13118227,-13110896,-13016633
415,-3192920,-3185770,-3192270,-3191620,-12751650,-12762124,-12755839,-12662624
416,-3057715,-3050565,-3056415,-3056415,-12210163,-12220637,-12214353,-12125327
417,-2965412,-2958911,-2964762,-2964762,-11840444,-11849870,-11844633,-11758749
418,-2825656,-2819156,-2825006,-2825006,-11284294,-11293720,-11288483,-11205742
419,-2730753,-2724253,-2729453,-2730103,-10904101,-10913527,-10909338,-10829738
420,-2587097,-2580597,-2586447,-2586447,-10331193,-10339572,-10335383,-10258925
421,-2489594,-2484394,-2488944,-2489594,-9942621,-9951000,-9947858,-9874543
422,-2342688,-2336838,-2341388,-2342688,-9355050,-9363429,-9360287,-9291161
423,-2242585,-2238034,-2241934,-2241934,-8960194,-8968573,-8964384,-8898400
424,-2092429,-2087229,-2091129,-2091779,-8359008,-8366339,-8364245,-8301403
425,-1991025,-1986475,-1989725,-1990375,-7950536,-7957868,-7954726,-7896073
426,-1836969,-1832419,-1836319,-1836319,-7339923,-7346207,-7345160,-7289650
427,-1682264,-1678363,-1681614,-1681614,-6720931,-6728263,-6726168,-6674847
428,-1578260,-1573709,-1576960,-1577610,-6307223,-6313507,-6311412,-6263234
429,-1420954,-1417054,-1419654,-1420304,-5678805,-5685089,-5684042,-5640052
430,-1315000,-1311100,-1313700,-1314350,-5256717,-5263002,-5261954,-5220060
431,-1155744,-1152494,-1154444,-1155744,-4622015,-4628299,-4627252,-4590594
432,-1049140,-1045890,-1047840,-1048490,-4196786,-4202022,-4202022,-4167459
433,-887934,-885334,-886634,-887934,-3554752,-3559989,-3559989,-3530663
434,-780680,-778080,-778730,-780680,-3123238,-3127428,-3128475,-3101244
435,-618824,-616224,-617524,-618824,-2478062,-2482252,-2483299,-2461304
436,-510920,-508970,-508970,-510920,-2046549,-2050738,-2051785,-2032933
437,-347764,-345163,-345813,-347764,-1395089,-1398231,-1400325,-1384615
438,-184607,-183307,-183307,-185257,-744676,-748865,-752007,-739439
439,-76053,-74753,-74103,-76703,-311067,-313162,-316304,-307925
440,87753,88403,89053,87103,341440,339345,335156,339345
441,196307,196957,197607,195657,775048,772954,768764,769812
442,358813,359463,360763,358163,1425461,1424414,1420224,1417082
443,468017,468017,469317,467367,1860117,1859070,1853833,1847549
444,629873,629873,631823,629223,2507387,2507387,2501103,2490630
445,737777,737777,739727,737127,2937854,2936806,2931570,2917954
446,898983,898333,900283,898333,3581982,3581982,3576746,3557893
447,1006887,1006237,1008187,1005587,4012449,4012449,4007212,3986265
448,1166793,1165493,1168093,1165493,4651340,4652388,4645056,4619919
449,1326049,1324749,1327349,1324749,5287090,5288137,5280806,5252527
450,1432003,1430053,1433303,1430703,5704988,5707083,5699751,5667283
451,1588659,1586709,1590609,1587359,6332359,6334453,6326074,6290464
452,1693313,1690713,1694613,1691363,6749209,6750257,6742925,6703125
453,1848019,1844769,1848669,1846069,7367154,7369248,7360869,7317928
454,1950723,1947472,1952023,1949423,7776673,7778767,7770389,7724305
455,2102828,2099578,2104128,2101528,8384144,8387286,8377859,8328633
456,2202932,2199682,2204882,2201632,8784236,8787378,8777952,8725584
457,2353088,2349188,2354388,2351138,9382281,9385423,9375997,9319439
458,2451241,2447341,2452541,2449291,9776090,9779232,9768758,9709058
459,2597497,2592947,2598797,2595547,10355281,10360518,10348997,10286155
460,2693050,2688500,2694350,2691100,10740711,10745948,10734427,10668443
461,2835406,2830856,2837356,2833456,11310477,11314666,11303145,11234019
462,2975161,2970611,2977111,2973211,11866627,11871864,11859295,11785980
463,3066814,3061614,3068764,3064864,12235299,12240536,12227967,12152557
464,3202669,3197469,3203970,3200719,12776786,12780975,12768407,12688807
465,3291723,3286523,3293673,3289773,13131842,13137079,13124510,13042816
466,3423028,3417178,3424328,3420428,13656571,13661808,13648192,13563356
467,3508181,3502331,3510131,3506231,13996964,14003248,13988585,13901654
468,3634286,3627785,3636236,3632336,14501793,14508077,14493414,14403341
469,3717489,3710989,3719439,3714889,14831713,14837997,14823334,14730118
470,3838393,3831893,3840343,3836443,15315595,15322926,15308263,15211906
471,3917696,3910546,3918996,3915096,15631898,15640277,15624567,15526115
472,4032751,4026250,4034701,4030801,16093786,16102164,16086454,15984860
473,4145205,4138055,4147155,4142605,16541010,16549389,16533678,16427894
474,4218658,4211507,4220608,4216057,16834271,16843698,16826940,16721156
475,4325262,4317461,4327212,4322661,17259501,17267880,17251122,17141149
476,4394164,4386364,4396114,4391564,17533910,17543337,17526579,17415558
477,4494918,4486468,4496218,4491668,17936098,17945524,17927719,17813556
478,4559270,4550820,4561220,4556670,18195844,18205270,18188512,18073302
479,4654174,4645074,4655474,4650924,18572895,18582321,18564516,18447211
480,4714626,4705526,4716576,4711376,18814836,18824262,18805409,18688105
481,4801729,4793279,4803679,4799129,19161513,19171987,19153134,19032687
482,4857631,4848531,4859582,4854381,19386696,19397170,19378317,19255776
483,4938235,4929784,4940185,4934984,19711379,19722900,19704047,19579411
484,5014937,5005837,5016887,5011687,20015114,20026635,20007783,19881052
485,5063689,5054589,5064989,5060439,20214113,20224587,20205734,20076909
486,5133892,5124791,5135192,5129992,20492712,20503185,20484333,20354460
487,5178093,5168343,5179394,5174193,20666574,20678095,20658195,20527275
488,5240496,5230095,5241796,5235946,20916894,20930510,20908515,20776547
489,5279497,5269747,5280797,5274947,21075046,21086567,21066667,20932604
490,5334099,5324349,5335399,5330199,21293945,21305466,21285566,21150456
491,5367901,5358150,5369851,5364650,21432197,21443718,21422771,21286613
492,5416002,5406252,5417302,5412102,21622817,21634338,21614438,21476186
493,5445254,5434853,5446554,5441353,21739074,21751643,21730695,21591396
494,5484905,5475155,5486855,5481655,21899321,21911889,21890942,21750595
495,5520656,5510256,5521956,5516756,22041762,22054331,22033383,21891989
496,5541457,5531707,5542757,5537557,22125551,22137072,22117172,21974731
497,5569408,5559008,5571358,5565508,22236572,22248093,22228193,22085752
498,5585009,5575258,5586959,5581759,22299414,22311982,22292082,22148593
499,5605159,5594759,5607110,5601259,22379013,22390534,22371682,22227146
500,5616210,5605810,5617510,5612310,22424050,22436618,22415671,22271135
501,5627910,5617510,5629860,5624010,22472229,22483750,22463850,22318266
502,5633111,5622710,5635061,5629210,22495271,22506792,22486892,22341308
503,5637661,5626610,5638961,5633761,22512028,22523549,22503650,22358066
504,5638311,5626610,5639611,5633761,22509934,22522502,22501555,22355971
505,5634411,5623360,5635711,5629860,22497365,22508886,22488986,22343403
506,5629210,5618160,5630510,5624660,22478513,22491081,22470134,22326645
507,5617510,5606460,5618810,5612960,22432429,22443950,22424050,22279514
508,5601259,5590209,5602559,5596709,22365398,22377966,22357019,22214577
509,5587609,5577208,5588909,5583709,22314077,22325598,22305698,22163256
510,5562908,5552508,5564858,5558358,22217719,22229240,22208293,22066899
511,5544707,5533657,5546007,5540157,22142309,22153830,22133930,21992536
512,5512206,5501806,5514156,5508306,22018720,22030241,22009294,21868947
513,5488805,5478405,5490105,5484255,21922363,21933884,21911889,21772590
514,5449154,5439403,5451104,5444603,21764211,21775732,21754785,21614438
515,5420553,5410152,5421853,5416002,21646906,21658427,21637480,21499228
516,5373101,5363350,5375051,5369201,21461523,21473044,21452097,21314892
517,5339300,5329549,5341250,5335399,21326413,21336887,21316987,21180830
518,5284697,5274947,5286648,5280797,21109609,21121130,21101230,20966120
519,5225545,5216445,5228145,5221645,20870810,20881284,20861384,20728369
520,5183944,5174843,5185894,5180044,20705327,20716848,20696948,20563933
521,5117641,5108541,5119591,5113741,20442438,20452912,20434059,20303139
522,5070189,5061739,5072790,5066939,20257055,20266481,20247629,20117756
523,4996737,4987636,4998687,4993487,19962746,19973220,19954367,19827636
524,4946035,4936934,4947985,4941485,19757463,19766889,19749084,19623400
525,4865432,4856981,4867382,4861532,19439064,19448491,19430685,19306049
526,4809530,4801079,4811480,4805630,19213881,19223307,19206550,19084008
527,4722426,4713976,4724376,4719176,18867204,18876630,18858825,18739426
528,4662624,4653524,4663924,4658724,18625263,18634689,18617931,18499579
529,4567721,4559920,4570321,4564471,18253449,18261828,18245070,18129860
530,4470867,4462417,4472167,4466967,17863830,17872209,17856498,17743383
531,4403264,4395464,4405215,4400014,17597799,17606178,17589420,17478400
532,4299911,4292760,4301861,4296660,17181996,17191422,17173617,17065739
533,4228408,4221258,4230358,4225158,16899208,16906540,16890829,16783998
534,4118554,4111404,4120504,4115954,16463505,16470836,16455126,16350390
535,4043801,4036651,4045101,4040551,16162912,16169196,16154533,16052938
536,3928747,3921596,3930047,3925497,15703119,15709403,15694740,15595241
537,3850094,3842943,3851394,3846844,15386815,15394147,15378436,15283126
538,3729189,3722689,3731139,3726589,14908170,14914454,14899791,14807623
539,3646636,3640136,3647936,3644036,14579298,14585582,14570919,14479799
540,3520531,3514681,3522481,3517931,14074469,14079706,14066090,13978111
541,3435378,3429528,3436678,3432778,13735123,13740360,13726744,13641908
542,3304723,3298873,3306023,3302123,13211441,13216678,13204110,13122416
543,3170818,3164968,3172118,3168218,12679381,12683570,12671002,12593497
544,3079815,3074615,3081765,3077865,12318040,12323277,12310709,12234251
545,2942660,2936810,2943960,2940060,11767127,11771317,11758748,11687528
546,2849056,2844506,2851006,2846456,11396361,11400550,11387982,11318856
547,2706701,2702151,2708651,2704101,10827642,10831832,10819263,10754327
548,2610497,2605947,2612447,2608547,10445355,10448497,10436976,10374134
549,2464892,2460992,2466842,2462292,9864068,9868257,9856736,9797037
550,2366738,2362838,2368688,2364788,9471307,9474449,9463975,9407418
551,2217233,2213982,2219183,2215282,8876404,8879546,8869073,8815657
552,2117129,2113229,2119079,2114529,8478406,8480501,8470027,8419754
553,1965023,1961773,1966973,1962423,7868841,7870935,7861509,7814378
554,1810317,1807717,1812267,1808367,7255086,7256133,7247754,7204812
555,1707613,1705013,1709564,1705663,6844519,6845567,6837188,6797388
556,1551608,1549658,1552908,1549658,6221338,6222385,6214007,6179444
557,1446304,1445004,1448904,1445004,5801345,5801345,5794014,5761546
558,1287698,1286398,1289648,1286398,5167691,5168738,5160359,5133128
559,1182394,1181094,1183694,1180444,4744556,4744556,4737224,4712087
560,1022488,1021188,1023788,1021188,4107759,4106711,4100427,4078433
561,914584,913934,915884,913284,3680434,3678340,3673103,3654250
562,753378,752728,755328,752078,3033164,3032117,3026880,3012217
563,646124,645474,647424,644824,2601650,2600603,2595366,2583845
564,483618,483618,484918,482318,1954380,1952285,1948095,1940764
565,319811,320462,321762,319161,1303967,1301872,1297683,1294541
566,211907,212557,213207,210607,870358,868264,865122,864074
567,48751,49401,50051,48101,218898,216804,213662,217851
568,-60453,-59803,-59153,-61103,-213663,-216805,-219947,-212615
569,-223609,-222309,-222309,-224259,-868265,-872454,-875596,-863028
570,-332163,-330213,-330863,-332813,-1301873,-1306063,-1308157,-1293494
571,-495319,-493369,-494019,-495969,-1949144,-1954381,-1955428,-1936575
572,-603223,-601273,-601923,-603873,-2379610,-2384847,-2385894,-2363900
573,-765079,-763129,-763779,-765729,-3030023,-3035260,-3035260,-3009076
574,-872983,-870383,-871683,-872983,-3457347,-3462584,-3463631,-3434305
575,-1034189,-1031589,-1032889,-1034189,-4102523,-4108807,-4108807,-4075292
576,-1140793,-1137543,-1139493,-1140793,-4526705,-4532989,-4532989,-4496332
577,-1300049,-1296799,-1298099,-1300049,-5161407,-5168739,-5167692,-5126844
578,-1458655,-1454755,-1457355,-1458655,-5794015,-5801346,-5799252,-5755262
579,-1562659,-1559409,-1562009,-1562659,-6210865,-6219244,-6217150,-6170018
580,-1719315,-1714765,-1718015,-1718665,-6835094,-6844520,-6841378,-6790057
581,-1822019,-1817469,-1820719,-1821369,-7246708,-7255087,-7251945,-7197482
582,-1976075,-1971524,-1974774,-1975425,-7860463,-7869889,-7866747,-7808095
583,-2077478,-2072928,-2076178,-2076828,-8266840,-8276266,-8273124,-8211330
584,-2228284,-2223084,-2226984,-2227634,-8866979,-8876405,-8872216,-8807279
585,-2328388,-2323188,-2327088,-2327738,-9266025,-9275451,-9271261,-9204230
586,-2475293,-2470093,-2474643,-2474643,-9853595,-9864069,-9858832,-9787612
587,-2572797,-2567597,-2571497,-2572147,-10244262,-10254736,-10248451,-10175136
588,-2716452,-2711252,-2715802,-2715802,-10819264,-10830785,-10824501,-10746996
589,-2859458,-2852957,-2858158,-2858158,-11385888,-11397409,-11392172,-11309431
590,-2952411,-2945911,-2951761,-2951111,-11756655,-11768176,-11761892,-11678102
591,-3090216,-3083066,-3088916,-3088916,-12308615,-12320136,-12313852,-12225874
592,-3179920,-3173419,-3179270,-3179270,-12667861,-12680429,-12673098,-12583024
593,-3313825,-3306674,-3313175,-3313175,-13199921,-13212490,-13205158,-13110896
594,-3400928,-3394428,-3400278,-3400278,-13550788,-13564404,-13556025,-13459668
595,-3529633,-3522482,-3528983,-3528983,-14067138,-14080754,-14073423,-13973923
596,-3613486,-3606336,-3612836,-3612836,-14400200,-14414863,-14407531,-14304890
597,-3737641,-3730490,-3736991,-3736340,-14894555,-14909219,-14900840,-14795056
598,-3818244,-3810443,-3817594,-3817594,-15219238,-15233901,-15224475,-15116597
599,-3937198,-3928748,-3935898,-3935898,-15692646,-15707309,-15697883,-15586863
600,-4051602,-4043152,-4050952,-4050302,-16151392,-16167102,-16157676,-16043513
601,-4126355,-4118555,-4125705,-4125055,-16449890,-16464553,-16456174,-16338870
