offset,IA,IB,IC,IN,VA,VB,VC,VN
1911,663024,663024,664974,662374,6330264,6330264,6322932,6287322
1912,336712,336712,338012,335412,3225879,3223784,3218547,3202837
1913,13000,13650,14300,11700,145583,141394,139299,144536
1914,-312012,-310062,-310712,-312662,-2938902,-2944139,-2946234,-2920050
1915,-640925,-638324,-638974,-640274,-6060045,-6066329,-6066329,-6019198
1916,-929535,-925635,-926935,-928885,-8802043,-8810421,-8808327,-8742343
1917,-1182395,-1179795,-1181095,-1183045,-11217263,-11228784,-11223547,-11141852
1918,-1402103,-1398203,-1400803,-1402103,-13300468,-13313037,-13306753,-13211442
1919,-1557459,-1553559,-1556159,-1557459,-14786677,-14798198,-14790866,-14686130
1920,-1654963,-1651062,-1654312,-1654963,-15716736,-15729304,-15720925,-15608857
1921,-1691364,-1687464,-1690064,-1691364,-16065508,-16079123,-16070745,-15956582
1922,-1661463,-1657563,-1660813,-1661463,-15784814,-15797383,-15789004,-15675889
1923,-1570459,-1566559,-1569159,-1571109,-14917597,-14931213,-14922834,-14816003
1924,-1412503,-1409253,-1411203,-1412503,-13414631,-13426152,-13419868,-13323510
1925,-1207746,-1203846,-1205796,-1207746,-11468630,-11479103,-11473867,-11391125
1926,-958136,-955536,-956186,-958136,-9098446,-9106825,-9102636,-9035605
1927,-657175,-655225,-655875,-657825,-6246476,-6253807,-6251713,-6203534
1928,-346463,-344513,-344513,-346463,-3289769,-3295006,-3296053,-3267774
1929,-22751,-21451,-21451,-22751,-212615,-214710,-216805,-209473
1930,319161,318511,319811,317861,3027927,3027927,3022690,3008027
1931,631173,631173,633123,629873,6000344,6002439,5994060,5959497
1932,920434,919134,921734,918484,8749673,8753863,8743389,8692068
1933,1187594,1184994,1188244,1185644,11284293,11288482,11278009,11208883
1934,1396252,1394302,1397552,1394302,13274283,13279520,13266952,13185257
1935,1552908,1550308,1554208,1550958,14766776,14773060,14758397,14667277
1936,1656262,1653011,1656912,1653661,15749203,15755487,15740824,15641325
1937,1690713,1688113,1692013,1688763,16078075,16085407,16070744,15970197
1938,1662112,1660162,1664062,1660162,15815187,15821471,15806808,15707308
1939,1566558,1564608,1568508,1565258,14905028,14912360,14897697,14804481
1940,1415753,1413802,1417053,1414452,13474330,13479567,13465951,13382162
1941,1200594,1198644,1201895,1198644,11431971,11435113,11424640,11354466
1942,950335,949685,951635,949035,9051314,9053409,9042935,8989520
1943,663674,663674,665624,663024,6334453,6334453,6326074,6290464
1944,337362,337362,338662,336062,3232163,3230068,3224831,3210168
1945,13650,14300,14300,13000,149772,145583,142441,147678
1946,-311362,-309412,-310712,-312012,-2934713,-2939950,-2940997,-2914813
1947,-639624,-637674,-638324,-640274,-6055856,-6062140,-6061093,-6015009
1948,-928885,-924985,-926285,-928885,-8796806,-8806232,-8803090,-8738153
1949,-1182395,-1179145,-1181095,-1182395,-11214120,-11224594,-11219357,-11136616
1950,-1402103,-1398203,-1400803,-1401453,-13298374,-13309895,-13303610,-13208300
1951,-1557459,-1552909,-1556159,-1557459,-14781440,-14795056,-14786677,-14681941
1952,-1654963,-1651062,-1653662,-1654963,-15714641,-15728257,-15719878,-15606763
1953,-1691364,-1687464,-1690064,-1691364,-16064460,-16077029,-16067602,-15954487
1954,-1662113,-1657563,-1660813,-1661463,-15786909,-15800525,-15792146,-15677983
1955,-1571109,-1566559,-1569809,-1571109,-14920740,-14932261,-14924929,-14819145
1956,-1412503,-1408603,-1411853,-1412503,-13415678,-13427199,-13420915,-13325605
1957,-1207746,-1203846,-1206446,-1207746,-11473867,-11483293,-11479103,-11395314
1958,-958136,-954886,-957486,-958136,-9104731,-9112062,-9108920,-9040841
