offset,IA,IB,IC,IN,VA,VB,VC,VN
13649,-256760,-255460,-255460,-257410,-7295934,-7303266,-7301171,-7246708
13650,-260010,-258710,-258710,-261310,-7391244,-7398576,-7395433,-7339923
13651,-261960,-260660,-261310,-262610,-7449896,-7458275,-7456181,-7400670
13652,-264560,-263910,-263910,-265860,-7533685,-7542064,-7538922,-7482365
13653,-267161,-265210,-265860,-267161,-7587101,-7594433,-7592338,-7535780
13654,-269761,-267811,-268461,-269761,-7658322,-7666701,-7663559,-7607001
13655,-271061,-269111,-269761,-271711,-7704406,-7711737,-7709643,-7652038
13656,-273011,-271711,-271711,-274311,-7767247,-7774579,-7771437,-7713832
13657,-274311,-273011,-273661,-275611,-7803905,-7811237,-7809142,-7750490
13658,-276261,-274961,-274961,-277561,-7855226,-7863605,-7860463,-7802858
13659,-277561,-275611,-276261,-278211,-7886647,-7893978,-7890836,-7833231
13660,-278861,-276911,-277561,-279511,-7926447,-7933778,-7930636,-7871984
13661,-280161,-278211,-278861,-280811,-7959962,-7967294,-7965199,-7906547
13662,-280811,-278861,-279511,-281461,-7978815,-7986146,-7984052,-7925399
13663,-281461,-279511,-280161,-282111,-8001857,-8009188,-8006046,-7947394
13664,-281461,-280161,-280811,-282761,-8012331,-8020709,-8017567,-7958915
13665,-282111,-280811,-281461,-283411,-8022804,-8031183,-8028041,-7969389
13666,-282111,-280811,-280811,-283411,-8026994,-8035373,-8033278,-7973578
13667,-282111,-280811,-281461,-283411,-8028041,-8036420,-8033278,-7973578
13668,-282111,-280811,-280811,-282761,-8023852,-8032230,-8029088,-7970436
13669,-281461,-280161,-280161,-282761,-8012331,-8021757,-8018615,-7958915
13670,-280811,-280161,-280161,-282111,-8001857,-8010236,-8007094,-7947394
13671,-280161,-279511,-279511,-281461,-7979862,-7988241,-7985099,-7925399
13672,-280161,-278861,-278861,-280811,-7959962,-7969389,-7966247,-7906547
13673,-278211,-276911,-277561,-279511,-7927494,-7935873,-7933778,-7874079
13674,-276911,-275611,-275611,-278211,-7887694,-7896073,-7892931,-7834279
13675,-276261,-274961,-274961,-276911,-7857321,-7865700,-7862558,-7803905
13676,-274311,-273011,-273011,-275611,-7806000,-7814379,-7811237,-7752584
13677,-273011,-271711,-271711,-274311,-7769342,-7777721,-7774579,-7716974
13678,-271061,-269761,-269111,-271711,-7706500,-7713832,-7711737,-7654132
13679,-269111,-267811,-267811,-270411,-7662511,-7669843,-7666701,-7610143
13680,-267161,-265210,-265210,-267811,-7590243,-7597575,-7595480,-7538922
13681,-265210,-263260,-263260,-265860,-7537875,-7545206,-7543112,-7486554
13682,-261960,-260660,-260660,-262610,-7454086,-7462465,-7459323,-7403812
13683,-260010,-258710,-258710,-260660,-7395433,-7401718,-7400670,-7345160
13684,-256760,-255460,-255460,-257410,-7300123,-7307455,-7305360,-7250897
13685,-253510,-251560,-252210,-254160,-7200624,-7209003,-7206908,-7153493
13686,-251560,-249610,-249610,-251560,-7130451,-7137782,-7135687,-7082272
13687,-247660,-245710,-245710,-247660,-7022572,-7029904,-7027809,-6975441
13688,-244410,-243110,-243110,-245060,-6946115,-6953446,-6951351,-6898983
13689,-240510,-239209,-239209,-241160,-6825668,-6832999,-6830905,-6778536
13690,-237259,-235959,-235959,-237909,-6743973,-6751305,-6749210,-6697889
13691,-232709,-231409,-231409,-233359,-6613053,-6620385,-6619337,-6569064
13692,-229459,-228159,-228159,-230759,-6522980,-6529264,-6528217,-6478991
13693,-224909,-223609,-223609,-225559,-6386823,-6393107,-6393107,-6343881
13694,-221009,-219709,-220359,-222309,-6291512,-6298844,-6297797,-6248571
13695,-216459,-214509,-215159,-217109,-6144882,-6151166,-6151166,-6102987
13696,-210608,-209308,-209958,-211908,-5991967,-5997203,-5997203,-5950072
13697,-207358,-206058,-206058,-208008,-5886183,-5893514,-5893514,-5847430
13698,-201508,-200208,-200208,-202808,-5724889,-5732220,-5732220,-5687184
13699,-197608,-196308,-196308,-198908,-5617010,-5623295,-5623295,-5579305
13700,-191758,-191108,-190458,-192408,-5448385,-5454669,-5455716,-5412775
13701,-187858,-186557,-186557,-188508,-5334222,-5340506,-5340506,-5298612
13702,-181357,-180707,-180057,-182657,-5157218,-5162455,-5163502,-5122655
13703,-177457,-176807,-176157,-178107,-5036771,-5043055,-5043055,-5004303
13704,-170957,-170307,-169657,-171607,-4853483,-4859767,-4859767,-4822062
13705,-166407,-165757,-165107,-167707,-4729894,-4735130,-4735130,-4698473
13706,-159906,-159256,-158606,-160557,-4540321,-4546605,-4547652,-4510995
13707,-153406,-152756,-152106,-154056,-4345511,-4351795,-4351795,-4318280
13708,-148856,-147556,-146906,-149506,-4214591,-4220875,-4220875,-4187359
13709,-141706,-141056,-139756,-142356,-4015592,-4020829,-4021876,-3989408
13710,-137156,-136506,-135856,-137156,-3881529,-3886766,-3887813,-3856393
13711,-130005,-129355,-128055,-130655,-3674151,-3679388,-3680435,-3651109
13712,-125455,-124155,-123505,-126105,-3535899,-3542184,-3543231,-3513905
13713,-117655,-116355,-115705,-118305,-3325379,-3331663,-3332711,-3304432
13714,-112455,-111805,-111155,-113105,-3183985,-3189222,-3191317,-3164085
13715,-105304,-104004,-103354,-105954,-2970323,-2975560,-2977655,-2951471
13716,-100104,-98804,-98154,-100754,-2825787,-2831024,-2832071,-2807982
13717,-92304,-91004,-91004,-92954,-2606888,-2611077,-2613172,-2589083
13718,-87104,-85804,-85804,-88404,-2460257,-2464447,-2467589,-2443499
13719,-79303,-78003,-77353,-79953,-2236121,-2240311,-2243453,-2221458
13720,-71503,-70203,-69553,-72153,-2013033,-2018270,-2020365,-2000465
13721,-66303,-65003,-64353,-66953,-1863260,-1867449,-1869544,-1850692
13722,-58503,-57203,-56553,-59153,-1635982,-1640172,-1642266,-1624461
13723,-53302,-51352,-51352,-53302,-1480972,-1486209,-1488304,-1471546
13724,-44852,-43552,-43552,-45502,-1253694,-1256837,-1259979,-1244268
13725,-39652,-38352,-37702,-40302,-1099732,-1103922,-1106016,-1092401
13726,-31852,-30552,-29902,-31852,-871407,-874549,-876644,-865123
13727,-26001,-24701,-24701,-26651,-715350,-718492,-720587,-710113
13728,-18201,-16901,-16901,-18201,-484930,-488072,-490167,-479693
13729,-12351,-11051,-11051,-13001,-328873,-332015,-335157,-325731
13730,-4551,-3251,-3251,-4551,-96358,-99500,-102642,-95311
13731,3900,5850,5200,3900,137204,134062,130920,136157
13732,9750,11050,11050,9100,293261,289072,285930,291167
13733,18200,18850,19500,17550,523681,520539,517397,520539
13734,22750,24700,24700,22750,678691,675549,672407,674502
13735,31201,32501,33151,31201,911206,909111,905969,905969
13736,36401,37701,38351,36401,1064121,1062026,1058884,1057837
13737,44851,45501,46801,44201,1295588,1293493,1290351,1287209
13738,50051,51351,51351,49401,1447456,1445361,1442219,1438029
13739,58502,59152,59802,57852,1675781,1673686,1669497,1664260
13740,63702,64352,65002,62402,1826601,1824507,1819270,1814033
13741,71502,72152,73452,70852,2051784,2050737,2046548,2039216
13742,79302,79952,80603,78652,2278015,2276968,2271731,2262304
13743,85153,85803,86453,83853,2425693,2424646,2419409,2408935
13744,92303,93603,93603,91003,2644592,2642497,2638308,2626787
13745,97503,98153,99453,96203,2792270,2790176,2784939,2772370
13746,105303,105953,106603,104003,3009075,3008027,3002790,2989175
13747,110504,111154,111804,109204,3152563,3151516,3146279,3131616
13748,117654,118304,118954,116354,3364131,3363083,3357847,3342136
13749,122854,123504,124154,121554,3505525,3504477,3499241,3481435
13750,130004,130004,130654,128054,3711855,3710808,3705571,3686719
13751,134555,135205,135855,133254,3850107,3849060,3843823,3823923
13752,141705,142355,143005,140405,4052249,4051201,4045964,4025017
13753,148205,149505,149505,147555,4252295,4251248,4244963,4222969
13754,153405,154055,154055,152105,4382168,4381121,4375884,4351794
13755,159905,160556,161206,158605,4578025,4576978,4570693,4546604
13756,164456,165106,165756,163156,4702661,4702661,4696377,4671240
13757,170306,171606,172256,169656,4890139,4889092,4882808,4856624
13758,174856,176156,176806,174206,5011633,5011633,5005349,4978118
13759,181356,182006,182656,180706,5191780,5191780,5185496,5156170
13760,185256,186556,187207,184606,5310132,5310132,5302800,5273474
13761,191757,192407,193057,190457,5481900,5481900,5474568,5444194
13762,195007,196307,196957,194357,5593967,5593967,5587683,5556262
13763,201507,202157,202807,200207,5759451,5759451,5752119,5719651
13764,204757,206057,206707,204107,5866282,5866282,5859998,5826482
13765,210607,211257,211907,209957,6024434,6025481,6018150,5983587
13766,215808,216458,217108,215158,6176301,6176301,6168970,6134407
13767,219058,220358,221008,218408,6272659,6273706,6266375,6230764
13768,224258,224908,225558,223608,6415100,6417195,6408816,6372158
13769,227508,228158,228808,226858,6507268,6508316,6500984,6463279
13770,232058,232708,233358,231408,6641331,6642378,6635047,6597342
13771,235308,235958,236608,234008,6729309,6730357,6721978,6683225
13772,239208,239858,241159,238558,6853946,6854993,6846614,6806814
13773,241809,242459,243759,241159,6933545,6934593,6926214,6887461
13774,246359,247009,247659,245059,7046660,7048755,7040376,6999529
13775,248309,248959,250259,248309,7121023,7122071,7113692,7072845
13776,252209,252859,254159,251559,7227854,7229949,7220523,7179676
13777,256109,256109,257409,255459,7325259,7327354,7317928,7276033
13778,258059,258709,260009,257409,7388101,7389148,7380769,7337828
13779,261309,261959,262609,260659,7478174,7480269,7469795,7426853
13780,263259,263909,264559,261959,7533684,7535779,7526353,7482364
13781,265859,266509,267160,265209,7612237,7614331,7604905,7559869
13782,267810,267810,269110,266509,7661463,7662510,7654131,7609095
13783,269760,270410,271710,269110,7729541,7730589,7721163,7677173
13784,271710,272360,273010,270410,7769341,7770389,7762010,7715926
13785,273660,273660,274960,272360,7825899,7826946,7818567,7772483
13786,274310,274960,276260,273660,7860462,7862557,7854178,7808094
13787,276260,276910,277560,274960,7905498,7906546,7898167,7852083
13788,277560,278210,278860,276910,7945298,7947393,7937967,7891883
13789,278210,279510,279510,277560,7968340,7969388,7961009,7914925
13790,278860,279510,280810,278210,7996619,7997666,7989288,7942156
13791,279510,280810,281460,278860,8011282,8012330,8003951,7956819
13792,280160,280810,282110,279510,8028040,8030135,8020708,7973577
13793,280810,281460,282110,279510,8036419,8037466,8029087,7983003
13794,281460,281460,282110,279510,8041656,8042703,8034324,7987193
13795,280810,281460,282760,279510,8041656,8042703,8034324,7987193
13796,280810,281460,282110,279510,8035372,8037466,8029087,7980909
13797,280810,280810,282110,279510,8029087,8031182,8022803,7975672
13798,280160,280810,281460,278860,8011282,8013377,8004998,7957867
13799,279510,280160,280810,278210,7996619,7998714,7990335,7943204
13800,278210,278860,280160,277560,7969388,7970435,7962056,7914925
13801,276910,277560,278860,276260,7934825,7936919,7928540,7881409
13802,276260,276910,278210,275610,7908641,7910735,7902356,7855225
13803,274960,274960,276260,273660,7862557,7864651,7856272,7810188
13804,273660,274310,274960,272360,7829041,7831136,7822757,7775625
13805,271710,271710,273010,270410,7773531,7774578,7766199,7720115
13806,269760,270410,271710,269110,7731636,7732684,7725352,7679268
13807,267810,267810,269110,267160,7664605,7665652,7657273,7612237
13808,265859,266509,267160,265209,7616426,7617474,7609095,7564058
13809,263259,263909,264559,262609,7538921,7539969,7531590,7486553
13810,261309,261959,262609,260659,7483411,7483411,7475032,7431043
13811,258059,258709,259359,257409,7393338,7394385,7386006,7343064
13812,254809,255459,256109,254159,7300122,7300122,7291744,7248802
13813,252209,252859,253509,251559,7233091,7233091,7225760,7183865
13814,248959,248959,249609,248309,7128355,7128355,7119976,7079129
13815,246359,246359,247659,245709,7053992,7053992,7046660,7006861
13816,242459,242459,243109,241159,6939829,6939829,6932498,6893745
13817,239208,239858,240509,238558,6861277,6862325,6853946,6815193
13818,235308,235308,236608,234008,6736641,6737688,6729309,6691604
13819,232708,232708,233358,231408,6649710,6650757,6643426,6605720
13820,227508,228158,228808,226208,6514600,6515647,6508316,6471658
13821,224258,224908,225558,223608,6423479,6424527,6417195,6380537
13822,219708,219708,221008,218408,6282085,6283133,6274754,6240191
13823,214508,214508,215808,213207,6134407,6134407,6127075,6093560
13824,210607,211257,211907,209307,6032813,6033860,6025481,5993013
13825,205407,206057,206707,204107,5875708,5876756,5868377,5835908
13826,201507,202157,202807,200207,5766782,5767830,5760498,5729077
13827,195657,196307,196957,194357,5603394,5604441,5597110,5565689
13828,191757,192407,193057,190457,5491326,5492373,5483994,5454668
13829,185256,186556,187207,184606,5320606,5320606,5313274,5283948
13830,182006,182006,182656,180056,5202254,5202254,5194922,5166643
13831,175506,176156,176156,174206,5021060,5021060,5013728,4986497
13832,170956,171606,172256,169656,4900613,4899566,4893281,4866050
13833,164456,165106,165106,163156,4714182,4714182,4706851,4681714
13834,157305,158605,158605,156655,4524609,4523562,4517278,4493189
13835,152755,153405,154055,152105,4393689,4392642,4387405,4363315
13836,146255,146905,147555,145605,4196785,4195737,4189453,4167458
13837,141705,142355,143005,141055,4065864,4063770,4058533,4037585
13838,134555,134555,135855,133254,3861628,3860581,3855344,3835444
13839,130004,130004,130654,128704,3724424,3723376,3718140,3699287
13840,122204,122854,124154,121554,3517046,3515998,3509714,3492956
13841,117004,118304,118954,117004,3377746,3376699,3371462,3354704
13842,109854,110504,111804,109204,3165132,3163037,3157800,3143137
13843,105303,105953,106603,104003,3021643,3020596,3015359,3001743
13844,97503,98153,99453,96203,2803791,2801697,2797507,2784939
13845,92303,92953,93603,91653,2658208,2656113,2651924,2640403
13846,84503,85153,86453,83853,2438262,2436167,2431977,2421504
13847,76702,77352,78002,76052,2213078,2210984,2206794,2198415
13848,72152,72152,73452,70202,2064353,2063305,2058069,2050737
13849,63702,64352,65002,62402,1840217,1839170,1833933,1827649
13850,58502,59152,59152,57202,1688349,1686255,1682065,1676828
13851,50701,51351,52001,49401,1460024,1457929,1453740,1449550
13852,44851,45501,46151,44201,1307109,1305014,1300825,1297683
13853,37051,37701,38351,35751,1076689,1073547,1069358,1068310
13854,31201,32501,32501,30551,922727,920632,916442,915395
13855,23400,24050,24700,22750,691259,688117,684975,684975
13856,18200,18850,19500,16900,536250,533107,529965,532060
13857,9750,11050,11050,9100,305830,301640,298498,302688
13858,1950,2600,2600,650,72268,68078,65983,70173
13859,-4551,-3251,-3251,-5201,-82742,-86932,-89026,-83790
13860,-12351,-11701,-11051,-13001,-316304,-320494,-323636,-315257
13861,-18201,-16901,-16901,-18851,-470267,-475503,-477598,-469219
13862,-26001,-25351,-24701,-26651,-701734,-704876,-708018,-697545
13863,-31202,-30552,-29902,-31852,-855696,-860933,-863028,-851507
13864,-39652,-38352,-38352,-40302,-1088211,-1092401,-1094495,-1081927
13865,-44852,-44202,-43552,-45502,-1241126,-1245316,-1247410,-1233795
13866,-52652,-52002,-52002,-53953,-1470499,-1474688,-1476783,-1461072
13867,-57853,-57203,-56553,-59153,-1625509,-1628651,-1630745,-1615035
13868,-66303,-65003,-65003,-66953,-1848597,-1852786,-1854881,-1836029
13869,-74103,-72803,-72803,-74753,-2074827,-2079017,-2081112,-2061212
13870,-79303,-78003,-78003,-79953,-2224600,-2227742,-2229837,-2208890
13871,-87104,-85804,-85804,-87754,-2448736,-2452926,-2455020,-2433026
13872,-92304,-91004,-91004,-92954,-2594320,-2598509,-2600604,-2577562
13873,-100104,-99454,-98804,-100754,-2812171,-2816361,-2818455,-2794366
13874,-105304,-104004,-104004,-105954,-2957755,-2961944,-2964039,-2937855
13875,-112455,-111155,-111155,-113105,-3173512,-3177701,-3178748,-3152564
13876,-117655,-116355,-115705,-118305,-3314906,-3320142,-3321190,-3292911
13877,-124805,-124155,-123505,-125455,-3524378,-3530663,-3531710,-3501336
13878,-130005,-128705,-128705,-130655,-3663678,-3668915,-3669962,-3639588
13879,-137156,-135856,-135206,-137156,-3868961,-3875245,-3876292,-3843824
13880,-141706,-140406,-139756,-142356,-4004071,-4010355,-4010355,-3977887
13881,-148856,-147556,-146906,-149506,-4204117,-4210401,-4210401,-4176886
13882,-155356,-154706,-154056,-156006,-4399974,-4406258,-4407306,-4371695
13883,-159906,-159256,-158606,-160557,-4529847,-4537179,-4537179,-4499474
13884,-166407,-165757,-165107,-167707,-4718373,-4725704,-4725704,-4686952
13885,-170957,-169657,-169657,-171607,-4844056,-4851388,-4850340,-4811588
13886,-177457,-176807,-176157,-178107,-5026297,-5033629,-5032582,-4992782
13887,-181357,-180707,-180707,-182007,-5146744,-5154076,-5153028,-5112181
13888,-187208,-186557,-186557,-188508,-5323749,-5331080,-5330033,-5287091
13889,-191758,-190458,-190458,-192408,-5437911,-5445243,-5445243,-5402301
13890,-197608,-196308,-196958,-198258,-5607584,-5614916,-5613868,-5569879
